version,program_version,seed,generator_seed_hex,n,directional,cleared,all_clear,virtual_time_s,average_clear_time_s,move_time_s,action_time_s,measure_count,channel_switch_count,clear_failure_count,census_count,wall_time_s,counts_match,time_accounting_match,code_unchanged_during_run,network_access,benchmark_sha256,simulator_sha256
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90054,c9262e0f98bc11dca09da3d4d9d755cc02d728d2ca51bab441601e0ea03497eb,10,6,9,False,4653.136777,517.0151974444444,3273.136777,1380.0,220,208,9,16,1.3909999999996217,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_066_adaptive_probe4_guard11\workspace\code,v436-adaptive-probe4-guard11,90055,3a9b59bf2aef916470917e207b1b5a829f6554956ed5d099d043bf1de5a02972,13,11,12,False,5463.112898,455.2594081666667,3838.112898,1625.0,250,237,26,20,1.5779999999977008,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90055,3a9b59bf2aef916470917e207b1b5a829f6554956ed5d099d043bf1de5a02972,13,11,12,False,5440.823894,453.4019911666667,3828.823894,1612.0,248,234,26,20,1.625,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_066_adaptive_probe4_guard11\workspace\code,v436-adaptive-probe4-guard11,90056,c7a6c8ab5aef5dc7560247bd2fc1712219d9f983afc37973dac7bb3932a1916f,10,8,9,False,5058.083692,562.0092991111111,3465.083692,1593.0,238,226,44,15,1.3590000000003783,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90056,c7a6c8ab5aef5dc7560247bd2fc1712219d9f983afc37973dac7bb3932a1916f,10,8,9,False,5022.083692,558.0092991111111,3465.083692,1557.0,232,220,44,15,1.4679999999971187,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_066_adaptive_probe4_guard11\workspace\code,v436-adaptive-probe4-guard11,90057,8871fd624bf194fb09693a7729092c0a2da58935cf1bfb597d83e4c43a15ab26,15,4,15,True,5057.734349,337.1822899333334,3841.734349,1216.0,164,153,56,22,1.9220000000022992,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90057,8871fd624bf194fb09693a7729092c0a2da58935cf1bfb597d83e4c43a15ab26,15,4,15,True,4979.319858,331.9546572,3786.319858,1193.0,160,150,56,22,1.9689999999973224,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_066_adaptive_probe4_guard11\workspace\code,v436-adaptive-probe4-guard11,90058,f834009d0e0e2be2041e01bd93555f909564433c17a20bc3d2da3eb82ff19c34,12,12,12,True,6241.002783,520.08356525,4617.002783,1624.0,249,235,28,17,1.5469999999986612,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90058,f834009d0e0e2be2041e01bd93555f909564433c17a20bc3d2da3eb82ff19c34,12,12,12,True,6222.002783,518.5002319166666,4617.002783,1605.0,246,231,28,17,1.625,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_066_adaptive_probe4_guard11\workspace\code,v436-adaptive-probe4-guard11,90061,e330d8304990bf12b486a79795813346594bb6d628a9292aef20fbd3e1de4c87,16,14,15,False,6360.677455,424.04516366666667,4922.677455,1438.0,204,190,51,20,2.0,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90061,e330d8304990bf12b486a79795813346594bb6d628a9292aef20fbd3e1de4c87,16,14,15,False,6354.76245,423.65083,4922.76245,1432.0,203,189,51,20,2.0159999999996217,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_066_adaptive_probe4_guard11\workspace\code,v436-adaptive-probe4-guard11,90062,6cb4215492407da7a1e2a578c962d343b1756ef8bb78c469ab6c74d650b56cc2,10,2,9,False,4576.084613,508.4538458888889,2940.084613,1636.0,251,240,32,19,1.7659999999996217,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90062,6cb4215492407da7a1e2a578c962d343b1756ef8bb78c469ab6c74d650b56cc2,10,2,9,False,4566.084613,507.34273477777776,2940.084613,1626.0,249,240,32,19,1.7809999999990396,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_066_adaptive_probe4_guard11\workspace\code,v436-adaptive-probe4-guard11,90064,8fd5cbbc028df197750327bb70c0162295ee5330b65edc5d6c6d0d1301fbc2b2,11,7,10,False,5969.721101,596.9721101,4092.721101,1877.0,284,266,47,19,1.735000000000582,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90064,8fd5cbbc028df197750327bb70c0162295ee5330b65edc5d6c6d0d1301fbc2b2,11,7,10,False,5969.721101,596.9721101,4092.721101,1877.0,284,266,47,19,1.6879999999982829,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_066_adaptive_probe4_guard11\workspace\code,v436-adaptive-probe4-guard11,90068,29e3048a91090c13c8d2e1c44cf9a4f91c31a4bf4a75e21238f905ee37e4216f,16,7,16,True,4859.742163,303.7338851875,3571.742163,1288.0,198,185,11,20,1.5309999999990396,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90068,29e3048a91090c13c8d2e1c44cf9a4f91c31a4bf4a75e21238f905ee37e4216f,16,7,16,True,4852.685187,303.2928241875,3571.685187,1281.0,197,183,11,20,1.5779999999977008,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_066_adaptive_probe4_guard11\workspace\code,v436-adaptive-probe4-guard11,90069,70b56aaa32c2e198b6c598efe5fad12ae712529a3ed6543a8363f0672a38a793,10,3,10,True,4795.662964,479.5662964,3165.662964,1630.0,244,231,43,18,1.6719999999986612,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90069,70b56aaa32c2e198b6c598efe5fad12ae712529a3ed6543a8363f0672a38a793,10,3,10,True,4795.662964,479.5662964,3165.662964,1630.0,244,231,43,18,1.6720000000022992,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_066_adaptive_probe4_guard11\workspace\code,v436-adaptive-probe4-guard11,90073,02c4ce941b2b412622a230a06ed443908a20c8bea824076beb45bb5d92f42701,16,6,16,True,4161.256214,260.078513375,3276.256214,885.0,126,118,19,18,1.7969999999986612,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90073,02c4ce941b2b412622a230a06ed443908a20c8bea824076beb45bb5d92f42701,16,6,16,True,4149.256214,259.328513375,3276.256214,873.0,124,116,19,18,1.8290000000015425,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_066_adaptive_probe4_guard11\workspace\code,v436-adaptive-probe4-guard11,90074,5a3686a9694b8d8087600fb5da80209de63e678be2eae9295ee079cdfb26d69b,16,8,15,False,5130.80367,342.053578,3920.80367,1210.0,175,164,32,18,1.8909999999996217,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90074,5a3686a9694b8d8087600fb5da80209de63e678be2eae9295ee079cdfb26d69b,16,8,15,False,5130.80367,342.053578,3920.80367,1210.0,175,164,32,18,1.9059999999990396,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_066_adaptive_probe4_guard11\workspace\code,v436-adaptive-probe4-guard11,90077,8a93f34bf90072d0f6dc3819451a2e6530fe4a5afc64992ffde95cf50cb5a569,13,12,13,True,6200.756945,476.98130346153846,4439.756945,1761.0,251,237,68,19,1.7809999999990396,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90077,8a93f34bf90072d0f6dc3819451a2e6530fe4a5afc64992ffde95cf50cb5a569,13,12,13,True,6200.756945,476.98130346153846,4439.756945,1761.0,251,237,68,19,1.875,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_066_adaptive_probe4_guard11\workspace\code,v436-adaptive-probe4-guard11,90081,14870a024fe571e97679bebd3bf56067acca39083850ba290058ea2a3274a20d,13,2,13,True,4564.583263,351.12178946153847,3355.583263,1209.0,186,178,12,18,1.9679999999971187,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90081,14870a024fe571e97679bebd3bf56067acca39083850ba290058ea2a3274a20d,13,2,13,True,4539.583263,349.19871253846156,3355.583263,1184.0,182,173,12,18,1.9530000000013388,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_066_adaptive_probe4_guard11\workspace\code,v436-adaptive-probe4-guard11,90086,ed29a2ac9dcc9d0a0dd0a810ccc2bb01b0ab22bf5a85a79d1779161c0d0a46c1,16,6,16,True,5029.72543,314.357839375,3769.72543,1260.0,173,162,51,19,1.75,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90086,ed29a2ac9dcc9d0a0dd0a810ccc2bb01b0ab22bf5a85a79d1779161c0d0a46c1,16,6,16,True,4980.900739,311.3062961875,3757.900739,1223.0,167,155,51,19,1.75,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_066_adaptive_probe4_guard11\workspace\code,v436-adaptive-probe4-guard11,90090,02a1865321859559a4ff8db6a008bd70a18ca73cd8d0e64ba293296900a9b2d6,13,9,13,True,5441.843795,418.60336884615384,3927.843795,1514.0,223,205,43,21,1.735000000000582,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90090,02a1865321859559a4ff8db6a008bd70a18ca73cd8d0e64ba293296900a9b2d6,13,9,13,True,5441.843795,418.60336884615384,3927.843795,1514.0,223,205,43,21,1.764999999999418,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_066_adaptive_probe4_guard11\workspace\code,v436-adaptive-probe4-guard11,90095,683c96f2c1bc779ddc62c2ccd0cf22978b5f5cde6b9a9847c3171cc468cb9ee4,13,10,12,False,5587.727558,465.64396316666665,3950.727558,1637.0,251,241,27,19,1.610000000000582,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90095,683c96f2c1bc779ddc62c2ccd0cf22978b5f5cde6b9a9847c3171cc468cb9ee4,13,10,12,False,5587.727558,465.64396316666665,3950.727558,1637.0,251,241,27,19,1.5939999999973224,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
