version,program_version,seed,generator_seed_hex,n,directional,cleared,all_clear,virtual_time_s,average_clear_time_s,move_time_s,action_time_s,measure_count,channel_switch_count,clear_failure_count,census_count,wall_time_s,counts_match,time_accounting_match,code_unchanged_during_run,network_access,benchmark_sha256,simulator_sha256
C:\Users\1\Desktop\B0\q4_iterations\iter_067_rescan1\workspace\code,v437-rescan1,1003,6ec4fe5f46e6a1fb96e9ff2fa84a021808ee77fd95395210770bfa4b527358b2,10,2,10,True,4951.022015,495.1022015,3706.022015,1245.0,198,187,6,15,1.5780000000013388,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
C:\Users\1\Desktop\B0\q4_iterations\iter_068_single_bearing_rescan\workspace\code,v438-single-bearing-rescan,1003,6ec4fe5f46e6a1fb96e9ff2fa84a021808ee77fd95395210770bfa4b527358b2,10,2,10,True,4708.95754,470.895754,3485.95754,1223.0,195,186,4,15,1.5309999999990396,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
C:\Users\1\Desktop\B0\q4_iterations\iter_066_adaptive_probe4_guard11\workspace\code,v436-adaptive-probe4-guard11,1004,37e989970d07895fea1e87128626768d1ed7cc6e1f08beb6c25e92537297f4a0,16,14,12,False,5113.886954,426.15724616666665,3676.886954,1437.0,227,215,9,19,1.7659999999996217,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
C:\Users\1\Desktop\B0\q4_iterations\iter_067_rescan1\workspace\code,v437-rescan1,1004,37e989970d07895fea1e87128626768d1ed7cc6e1f08beb6c25e92537297f4a0,16,14,14,False,5686.703805,406.1931289285714,4279.703805,1407.0,221,205,9,20,1.8130000000019209,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
C:\Users\1\Desktop\B0\q4_iterations\iter_068_single_bearing_rescan\workspace\code,v438-single-bearing-rescan,1004,37e989970d07895fea1e87128626768d1ed7cc6e1f08beb6c25e92537297f4a0,16,14,12,False,5078.19403,423.1828358333333,3677.19403,1401.0,221,209,9,19,1.7660000000032596,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
C:\Users\1\Desktop\B0\q4_iterations\iter_066_adaptive_probe4_guard11\workspace\code,v436-adaptive-probe4-guard11,1005,defb8891c8a6d7555ad88929607b571f9c86d3f206545861775f1da0730d1f68,16,4,16,True,4427.239243,276.7024526875,3406.239243,1021.0,148,135,22,21,1.7819999999992433,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
C:\Users\1\Desktop\B0\q4_iterations\iter_067_rescan1\workspace\code,v437-rescan1,1005,defb8891c8a6d7555ad88929607b571f9c86d3f206545861775f1da0730d1f68,16,4,16,True,4357.580258,272.348766125,3367.580258,990.0,141,127,26,21,1.735000000000582,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
C:\Users\1\Desktop\B0\q4_iterations\iter_068_single_bearing_rescan\workspace\code,v438-single-bearing-rescan,1005,defb8891c8a6d7555ad88929607b571f9c86d3f206545861775f1da0730d1f68,16,4,16,True,4391.915238,274.494702375,3411.915238,980.0,139,127,26,21,1.75,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
C:\Users\1\Desktop\B0\q4_iterations\iter_066_adaptive_probe4_guard11\workspace\code,v436-adaptive-probe4-guard11,1006,66154f44c3c0713d51406e58bcb4c4b5e454de2897d535a586709912c7a54b59,14,2,14,True,3868.284165,276.3060117857143,2844.284165,1024.0,157,148,7,17,1.7659999999996217,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
C:\Users\1\Desktop\B0\q4_iterations\iter_067_rescan1\workspace\code,v437-rescan1,1006,66154f44c3c0713d51406e58bcb4c4b5e454de2897d535a586709912c7a54b59,14,2,14,True,3971.388297,283.6705926428571,2953.388297,1018.0,153,144,13,17,1.7819999999992433,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
