version,program_version,seed,generator_seed_hex,n,directional,cleared,all_clear,virtual_time_s,average_clear_time_s,move_time_s,action_time_s,measure_count,channel_switch_count,clear_failure_count,census_count,wall_time_s,counts_match,time_accounting_match,code_unchanged_during_run,network_access,benchmark_sha256,simulator_sha256
q4_iterations\iter_070_mec80_rescan_gate\workspace\code,v438-mec80-rescan-gate,50010,585ae0f7a1c8e69f7388275f6016d631511cb99bb4a1b5779b2e17f4dbac6a73,15,9,14,False,5109.096741,364.93548150000004,3802.096741,1307.0,198,187,20,19,1.7339999999967404,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_066_adaptive_probe4_guard11\workspace\code,v436-adaptive-probe4-guard11,50020,f23ec87f788c3bc386e99048c56b9fa9a36e8a0557d9343d2ce427ebfed41aa1,16,1,15,False,3863.890934,257.5927289333333,2967.890934,896.0,128,121,20,17,1.9529999999977008,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_069_mec40_rescan_gate\workspace\code,v437-mec40-rescan-gate,50020,f23ec87f788c3bc386e99048c56b9fa9a36e8a0557d9343d2ce427ebfed41aa1,16,1,15,False,3859.120509,257.2747006,2973.120509,886.0,126,118,21,17,2.1090000000003783,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_070_mec80_rescan_gate\workspace\code,v438-mec80-rescan-gate,50020,f23ec87f788c3bc386e99048c56b9fa9a36e8a0557d9343d2ce427ebfed41aa1,16,1,15,False,3887.360918,259.15739453333333,3006.360918,881.0,122,112,28,17,2.187000000001717,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_066_adaptive_probe4_guard11\workspace\code,v436-adaptive-probe4-guard11,50025,98b247c445be3fa6ddb86b239a91e3bf6ab641395b3106cb41c96b337bb25b7b,16,16,15,False,4748.879979,316.5919986,3620.879979,1128.0,164,155,26,19,2.0469999999986612,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_069_mec40_rescan_gate\workspace\code,v437-mec40-rescan-gate,50025,98b247c445be3fa6ddb86b239a91e3bf6ab641395b3106cb41c96b337bb25b7b,16,16,15,False,4734.879979,315.6586652666667,3620.879979,1114.0,162,151,26,19,2.125,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_070_mec80_rescan_gate\workspace\code,v438-mec80-rescan-gate,50025,98b247c445be3fa6ddb86b239a91e3bf6ab641395b3106cb41c96b337bb25b7b,16,16,15,False,4686.879979,312.4586652666667,3620.879979,1066.0,154,143,26,19,2.1090000000003783,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_066_adaptive_probe4_guard11\workspace\code,v436-adaptive-probe4-guard11,50042,12e8d58ab467701b0c3ef30bd7ddd403ab07c20243660b3bca0c8bc3caff1a65,13,9,13,True,5106.381688,392.7985913846154,3805.381688,1301.0,192,180,32,18,1.75,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_069_mec40_rescan_gate\workspace\code,v437-mec40-rescan-gate,50042,12e8d58ab467701b0c3ef30bd7ddd403ab07c20243660b3bca0c8bc3caff1a65,13,9,13,True,5098.596659,392.199743,3804.596659,1294.0,190,180,33,18,1.7339999999967404,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_070_mec80_rescan_gate\workspace\code,v438-mec80-rescan-gate,50042,12e8d58ab467701b0c3ef30bd7ddd403ab07c20243660b3bca0c8bc3caff1a65,13,9,13,True,5075.787323,390.44517869230765,3795.787323,1280.0,188,176,33,18,1.75,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_066_adaptive_probe4_guard11\workspace\code,v436-adaptive-probe4-guard11,50044,ce9d7a9450c2a09fb8d6a7976e33745b77dc514dbc2d802212baa52467126c2c,11,11,9,False,4990.533495,554.5037216666666,3128.533495,1862.0,286,270,39,18,1.6409999999996217,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_069_mec40_rescan_gate\workspace\code,v437-mec40-rescan-gate,50044,ce9d7a9450c2a09fb8d6a7976e33745b77dc514dbc2d802212baa52467126c2c,11,11,9,False,4943.720594,549.3022882222223,3128.720594,1815.0,278,263,39,18,1.5940000000009604,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_070_mec80_rescan_gate\workspace\code,v438-mec80-rescan-gate,50044,ce9d7a9450c2a09fb8d6a7976e33745b77dc514dbc2d802212baa52467126c2c,11,11,9,False,4906.167715,545.1297461111111,3140.167715,1766.0,277,261,25,18,1.610000000000582,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_066_adaptive_probe4_guard11\workspace\code,v436-adaptive-probe4-guard11,50051,ce1fffbb2d5140f4c7d80497d707a5500b1758b02393e00b65fb84483ce7abdb,16,10,16,True,4979.300616,311.2062885,3694.300616,1285.0,193,180,20,19,1.5,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_069_mec40_rescan_gate\workspace\code,v437-mec40-rescan-gate,50051,ce1fffbb2d5140f4c7d80497d707a5500b1758b02393e00b65fb84483ce7abdb,16,10,16,True,4960.858784,310.053674,3691.858784,1269.0,190,179,20,19,1.5,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_070_mec80_rescan_gate\workspace\code,v438-mec80-rescan-gate,50051,ce1fffbb2d5140f4c7d80497d707a5500b1758b02393e00b65fb84483ce7abdb,16,10,16,True,5216.796863,326.0498039375,3894.796863,1322.0,191,179,36,19,1.514999999999418,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_066_adaptive_probe4_guard11\workspace\code,v436-adaptive-probe4-guard11,50053,bd258d4734918bdc0ffeb1e909d5407c6b01af6fdc604dc877493b6efa75e7d9,13,11,11,False,5285.54918,480.5044709090909,3546.54918,1739.0,264,253,37,19,1.6719999999986612,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_069_mec40_rescan_gate\workspace\code,v437-mec40-rescan-gate,50053,bd258d4734918bdc0ffeb1e909d5407c6b01af6fdc604dc877493b6efa75e7d9,13,11,11,False,5278.54918,479.8681072727273,3546.54918,1732.0,263,251,37,19,1.7030000000013388,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_070_mec80_rescan_gate\workspace\code,v438-mec80-rescan-gate,50053,bd258d4734918bdc0ffeb1e909d5407c6b01af6fdc604dc877493b6efa75e7d9,13,11,11,False,5268.081066,478.9164605454545,3559.081066,1709.0,258,244,40,19,1.6560000000026776,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_066_adaptive_probe4_guard11\workspace\code,v436-adaptive-probe4-guard11,50054,46a000bf7191f578885ebe1ff34cf4d9ccda9267be0462f0845092d5d18eda5e,12,10,12,True,5929.768579,494.1473815833333,4539.768579,1390.0,193,182,61,15,1.5940000000009604,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_069_mec40_rescan_gate\workspace\code,v437-mec40-rescan-gate,50054,46a000bf7191f578885ebe1ff34cf4d9ccda9267be0462f0845092d5d18eda5e,12,10,12,True,5908.542127,492.3785105833333,4545.542127,1363.0,188,177,62,15,1.6869999999980791,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_070_mec80_rescan_gate\workspace\code,v438-mec80-rescan-gate,50054,46a000bf7191f578885ebe1ff34cf4d9ccda9267be0462f0845092d5d18eda5e,12,10,12,True,5892.573541,491.0477950833333,4544.573541,1348.0,186,175,61,15,1.7190000000009604,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_066_adaptive_probe4_guard11\workspace\code,v436-adaptive-probe4-guard11,50057,639cc3122646dfd3067e16785acb0808d0212a8cb7349977e13493ab759ee92e,16,9,16,True,5074.995862,317.187241375,3834.995862,1240.0,177,161,38,19,1.625,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_069_mec40_rescan_gate\workspace\code,v437-mec40-rescan-gate,50057,639cc3122646dfd3067e16785acb0808d0212a8cb7349977e13493ab759ee92e,16,9,16,True,5062.750425,316.4219015625,3836.750425,1226.0,174,159,39,19,1.6409999999996217,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_070_mec80_rescan_gate\workspace\code,v438-mec80-rescan-gate,50057,639cc3122646dfd3067e16785acb0808d0212a8cb7349977e13493ab759ee92e,16,9,16,True,5052.85181,315.803238125,3836.85181,1216.0,172,156,40,19,1.6570000000028813,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_066_adaptive_probe4_guard11\workspace\code,v436-adaptive-probe4-guard11,50074,b6724bf5014b4e8622801744a85cae55ca19a0052f48d7d198eabc378c855a5f,16,10,16,True,5275.026471,329.6891544375,3919.026471,1356.0,195,181,40,21,1.8280000000013388,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_069_mec40_rescan_gate\workspace\code,v437-mec40-rescan-gate,50074,b6724bf5014b4e8622801744a85cae55ca19a0052f48d7d198eabc378c855a5f,16,10,16,True,5242.834813,327.6771758125,3919.834813,1323.0,190,176,39,21,1.6409999999996217,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_070_mec80_rescan_gate\workspace\code,v438-mec80-rescan-gate,50074,b6724bf5014b4e8622801744a85cae55ca19a0052f48d7d198eabc378c855a5f,16,10,16,True,5256.281469,328.5175918125,3937.281469,1319.0,187,172,44,21,1.514999999999418,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
