version,program_version,seed,generator_seed_hex,n,directional,cleared,all_clear,virtual_time_s,average_clear_time_s,move_time_s,action_time_s,measure_count,channel_switch_count,clear_failure_count,census_count,wall_time_s,counts_match,time_accounting_match,code_unchanged_during_run,network_access,benchmark_sha256,simulator_sha256
q4_iterations\repo_sync\q4\iterations\iter_076_high14_probe2_value_guard\workspace\code,v443-high14-probe2-value-guard,90011,15af8c6e8bcae4774796453a8acd7bc5f7702fabde74cae0d87d5a524c3a941d,12,10,11,False,5297.379934,481.57999399999994,3804.379934,1493.0,229,215,26,17,1.7190000000045984,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90012,ef928396b6059c23a7dc3ee4163b40aaf08307b5fa4a8ce2389e5a41260e25f6,14,14,13,False,4886.365312,375.8742547692308,3534.365312,1352.0,207,192,20,17,1.6559999999954016,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\repo_sync\q4\iterations\iter_076_high14_probe2_value_guard\workspace\code,v443-high14-probe2-value-guard,90012,ef928396b6059c23a7dc3ee4163b40aaf08307b5fa4a8ce2389e5a41260e25f6,14,14,13,False,4886.365312,375.8742547692308,3534.365312,1352.0,207,192,20,17,1.625,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90013,601135224b785e33c9274cd717d98fff53314ec2a63ffe9e2209e8e2d37a52ed,11,8,10,False,4941.234009,494.1234009,3553.234009,1388.0,213,204,23,16,1.5309999999954016,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\repo_sync\q4\iterations\iter_076_high14_probe2_value_guard\workspace\code,v443-high14-probe2-value-guard,90013,601135224b785e33c9274cd717d98fff53314ec2a63ffe9e2209e8e2d37a52ed,11,8,10,False,4941.234009,494.1234009,3553.234009,1388.0,213,204,23,16,1.5319999999992433,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90014,7d634c01a581abcdeef60f967c314ebe1b914b1421930005031a6651b3412b1b,10,5,10,True,4801.768059,480.1768059,3310.768059,1491.0,241,233,1,18,1.485000000000582,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\repo_sync\q4\iterations\iter_076_high14_probe2_value_guard\workspace\code,v443-high14-probe2-value-guard,90014,7d634c01a581abcdeef60f967c314ebe1b914b1421930005031a6651b3412b1b,10,5,10,True,4801.768059,480.1768059,3310.768059,1491.0,241,233,1,18,1.437999999994645,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90015,86d4ced0e5e3ddaac902ba7eb7dfc82b0a564d2be6e7be5f63dcbdb355d4604a,16,3,16,True,4135.570203,258.4731376875,3314.570203,821.0,117,105,17,18,1.625,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\repo_sync\q4\iterations\iter_076_high14_probe2_value_guard\workspace\code,v443-high14-probe2-value-guard,90015,86d4ced0e5e3ddaac902ba7eb7dfc82b0a564d2be6e7be5f63dcbdb355d4604a,16,3,16,True,4135.570203,258.4731376875,3314.570203,821.0,117,105,17,18,1.610000000000582,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90016,cd5582903afe859d3bbc8dcba0d9803f338ead55d77fcfa63db9df044fe09f2e,13,4,12,False,4160.356508,346.69637566666665,2994.356508,1166.0,182,172,8,17,1.9689999999973224,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\repo_sync\q4\iterations\iter_076_high14_probe2_value_guard\workspace\code,v443-high14-probe2-value-guard,90016,cd5582903afe859d3bbc8dcba0d9803f338ead55d77fcfa63db9df044fe09f2e,13,4,12,False,4160.356508,346.69637566666665,2994.356508,1166.0,182,172,8,17,1.9369999999980791,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90017,b87b384f02f9db286cff1d992992104ab21d187132799f782b7c53da43effc2b,10,6,9,False,4400.285862,488.9206513333333,2962.285862,1438.0,229,221,9,17,1.8439999999973224,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\repo_sync\q4\iterations\iter_076_high14_probe2_value_guard\workspace\code,v443-high14-probe2-value-guard,90017,b87b384f02f9db286cff1d992992104ab21d187132799f782b7c53da43effc2b,10,6,9,False,4400.285862,488.9206513333333,2962.285862,1438.0,229,221,9,17,1.8280000000013388,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90018,4c11d8b981b8e1e6a20db9a40d31690866a31a6100d46a0c4f1f4ed7b31a51b9,11,5,11,True,4967.933352,451.63030472727274,3424.933352,1543.0,225,213,50,18,1.9689999999973224,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\repo_sync\q4\iterations\iter_076_high14_probe2_value_guard\workspace\code,v443-high14-probe2-value-guard,90018,4c11d8b981b8e1e6a20db9a40d31690866a31a6100d46a0c4f1f4ed7b31a51b9,11,5,11,True,4967.933352,451.63030472727274,3424.933352,1543.0,225,213,50,18,1.9690000000045984,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90019,b19ee9f1c442ae8af0beab58c2ccb0ea23cb41b793880df212a4929a1b441b04,15,14,15,True,5371.129089,358.0752726,3768.129089,1603.0,243,229,28,21,1.9380000000019209,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\repo_sync\q4\iterations\iter_076_high14_probe2_value_guard\workspace\code,v443-high14-probe2-value-guard,90019,b19ee9f1c442ae8af0beab58c2ccb0ea23cb41b793880df212a4929a1b441b04,15,14,15,True,5371.129089,358.0752726,3768.129089,1603.0,243,229,28,21,1.9219999999986612,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90020,91bab0ed4b68cb46604fafa755926894eb472233ab3b04528d71e7676a14c094,13,12,12,False,6026.860854,502.23840449999994,4236.860854,1790.0,257,238,69,21,2.0,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\repo_sync\q4\iterations\iter_076_high14_probe2_value_guard\workspace\code,v443-high14-probe2-value-guard,90020,91bab0ed4b68cb46604fafa755926894eb472233ab3b04528d71e7676a14c094,13,12,12,False,6026.860854,502.23840449999994,4236.860854,1790.0,257,238,69,21,1.9689999999973224,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90021,16036ee5114474e1fab51811702676573ab4b3356865c8f0ac280417066fda0b,11,11,11,True,5141.315707,467.392337,3644.315707,1497.0,225,212,35,18,1.985000000000582,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\repo_sync\q4\iterations\iter_076_high14_probe2_value_guard\workspace\code,v443-high14-probe2-value-guard,90021,16036ee5114474e1fab51811702676573ab4b3356865c8f0ac280417066fda0b,11,11,11,True,5141.315707,467.392337,3644.315707,1497.0,225,212,35,18,1.9530000000013388,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90022,f2967d5f6276c738efffd68f1c1ad36686d197323ee6410998eafdcee32a15ff,14,11,14,True,5826.21612,416.1582942857143,4436.21612,1390.0,200,182,46,18,1.875,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\repo_sync\q4\iterations\iter_076_high14_probe2_value_guard\workspace\code,v443-high14-probe2-value-guard,90022,f2967d5f6276c738efffd68f1c1ad36686d197323ee6410998eafdcee32a15ff,14,11,14,True,5826.21612,416.1582942857143,4436.21612,1390.0,200,182,46,18,1.860000000000582,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90023,4dc88d00b7f67a020857d838170354dfd1ba5648f387cdf95a972d1e310342f0,12,6,11,False,4742.995047,431.18136790909097,3252.995047,1490.0,232,221,18,19,1.7340000000040163,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\repo_sync\q4\iterations\iter_076_high14_probe2_value_guard\workspace\code,v443-high14-probe2-value-guard,90023,4dc88d00b7f67a020857d838170354dfd1ba5648f387cdf95a972d1e310342f0,12,6,11,False,4742.995047,431.18136790909097,3252.995047,1490.0,232,221,18,19,1.6880000000019209,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90024,fb028cc3c167a110798464f213a8ce79e0d6f0e6b3760512c1533199a2bab192,10,10,9,False,5340.467021,593.3852245555556,3560.467021,1780.0,273,259,37,18,1.5939999999973224,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\repo_sync\q4\iterations\iter_076_high14_probe2_value_guard\workspace\code,v443-high14-probe2-value-guard,90024,fb028cc3c167a110798464f213a8ce79e0d6f0e6b3760512c1533199a2bab192,10,10,9,False,5340.467021,593.3852245555556,3560.467021,1780.0,273,259,37,18,1.5619999999980791,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90025,a5d8fc34eb60d84a9619632364092a44c6feb78421fba96be3cb56784a04f0e0,14,3,14,True,4528.081386,323.4343847142857,3333.081386,1195.0,180,168,19,19,1.7810000000026776,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\repo_sync\q4\iterations\iter_076_high14_probe2_value_guard\workspace\code,v443-high14-probe2-value-guard,90025,a5d8fc34eb60d84a9619632364092a44c6feb78421fba96be3cb56784a04f0e0,14,3,14,True,4528.081386,323.4343847142857,3333.081386,1195.0,180,168,19,19,1.8130000000019209,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90026,805ac1f62c6bd819c1f0719cc3a8c3c5b66d9dcf7ffbe0f1f08aa2034c93f1a5,15,13,15,True,5617.016558,374.46777053333335,4207.016558,1410.0,196,184,57,20,1.9069999999992433,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\repo_sync\q4\iterations\iter_076_high14_probe2_value_guard\workspace\code,v443-high14-probe2-value-guard,90026,805ac1f62c6bd819c1f0719cc3a8c3c5b66d9dcf7ffbe0f1f08aa2034c93f1a5,15,13,15,True,5617.016558,374.46777053333335,4207.016558,1410.0,196,184,57,20,1.9069999999992433,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90027,827ff28d66439286bb0726e1268cdd6a19b353960c324077740be69a337d1168,14,6,14,True,4562.230296,325.87359257142856,3351.230296,1211.0,179,171,25,19,1.8440000000045984,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\repo_sync\q4\iterations\iter_076_high14_probe2_value_guard\workspace\code,v443-high14-probe2-value-guard,90027,827ff28d66439286bb0726e1268cdd6a19b353960c324077740be69a337d1168,14,6,14,True,4562.230296,325.87359257142856,3351.230296,1211.0,179,171,25,19,1.8440000000045984,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90028,bfe3a380746c306536e5ebf3d17357290afa42563c94ed161e642919dc4744db,15,3,15,True,4746.754921,316.45032806666666,3801.754921,945.0,136,130,20,17,1.937999999994645,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\repo_sync\q4\iterations\iter_076_high14_probe2_value_guard\workspace\code,v443-high14-probe2-value-guard,90028,bfe3a380746c306536e5ebf3d17357290afa42563c94ed161e642919dc4744db,15,3,15,True,4278.549162,285.2366108,3362.549162,916.0,128,120,27,16,2.0310000000026776,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90029,e9b8504dcf9a72a07dfcc45f734af0050a6d7455ffffcd0747ad86bca7555a4c,12,2,12,True,4999.721416,416.64345133333336,3441.721416,1558.0,237,223,30,21,1.8590000000040163,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\repo_sync\q4\iterations\iter_076_high14_probe2_value_guard\workspace\code,v443-high14-probe2-value-guard,90029,e9b8504dcf9a72a07dfcc45f734af0050a6d7455ffffcd0747ad86bca7555a4c,12,2,12,True,4999.721416,416.64345133333336,3441.721416,1558.0,237,223,30,21,1.812000000005355,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90030,d494ca41811722a99d7d4fd0fe04b60fafb433aa8d02876c0f44edc68f2181c2,10,7,10,True,4979.595963,497.9595963,3392.595963,1587.0,255,244,6,19,1.7660000000032596,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\repo_sync\q4\iterations\iter_076_high14_probe2_value_guard\workspace\code,v443-high14-probe2-value-guard,90030,d494ca41811722a99d7d4fd0fe04b60fafb433aa8d02876c0f44edc68f2181c2,10,7,10,True,4979.595963,497.9595963,3392.595963,1587.0,255,244,6,19,1.7660000000032596,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90031,1e90bb9503b9f9461997d82ad9f0e503867f2ca5bbd5d7bd1500efbd28bba780,10,5,10,True,4193.154922,419.3154922,2960.154922,1233.0,197,186,4,15,1.6719999999986612,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\repo_sync\q4\iterations\iter_076_high14_probe2_value_guard\workspace\code,v443-high14-probe2-value-guard,90031,1e90bb9503b9f9461997d82ad9f0e503867f2ca5bbd5d7bd1500efbd28bba780,10,5,10,True,4193.154922,419.3154922,2960.154922,1233.0,197,186,4,15,1.6880000000019209,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90032,d58f92bb4d9871fceca1144f513ce8beaff99ecf43c3198896543c9648fc686f,15,7,14,False,5169.264156,369.233154,3829.264156,1340.0,198,184,32,19,1.6409999999959837,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\repo_sync\q4\iterations\iter_076_high14_probe2_value_guard\workspace\code,v443-high14-probe2-value-guard,90032,d58f92bb4d9871fceca1144f513ce8beaff99ecf43c3198896543c9648fc686f,15,7,14,False,5169.264156,369.233154,3829.264156,1340.0,198,184,32,19,1.6719999999986612,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90033,ab10100c727c35e028082e832f5e9b8e299cfda75a9d08e408bec202f26de0b3,15,6,15,True,4586.441903,305.7627935333333,3397.441903,1189.0,168,157,39,20,1.8910000000032596,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\repo_sync\q4\iterations\iter_076_high14_probe2_value_guard\workspace\code,v443-high14-probe2-value-guard,90033,ab10100c727c35e028082e832f5e9b8e299cfda75a9d08e408bec202f26de0b3,15,6,15,True,4586.441903,305.7627935333333,3397.441903,1189.0,168,157,39,20,1.9060000000026776,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90034,01b35d3ec71a636533e5c2ab511b43ae808969ecc313288f6ddc3eecd828f208,13,13,13,True,5045.909774,388.14690569230766,3567.909774,1478.0,217,205,41,17,1.9069999999992433,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\repo_sync\q4\iterations\iter_076_high14_probe2_value_guard\workspace\code,v443-high14-probe2-value-guard,90034,01b35d3ec71a636533e5c2ab511b43ae808969ecc313288f6ddc3eecd828f208,13,13,13,True,5045.909774,388.14690569230766,3567.909774,1478.0,217,205,41,17,1.8909999999959837,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90035,426db95db4b7e12f1758285d717ce5efa0f79cc2776863594ed50bcfd6559128,14,2,14,True,4553.295064,325.2353617142857,3518.295064,1035.0,153,140,20,17,1.75,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\repo_sync\q4\iterations\iter_076_high14_probe2_value_guard\workspace\code,v443-high14-probe2-value-guard,90035,426db95db4b7e12f1758285d717ce5efa0f79cc2776863594ed50bcfd6559128,14,2,14,True,4553.295064,325.2353617142857,3518.295064,1035.0,153,140,20,17,1.75,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90036,1b38ed7333f58a4ff6a3c27369c1c0e8cc59b489d9b0afa593ec67a530854c5c,12,12,12,True,5555.178167,462.9315139166667,3862.178167,1693.0,259,245,31,19,1.812999999994645,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\repo_sync\q4\iterations\iter_076_high14_probe2_value_guard\workspace\code,v443-high14-probe2-value-guard,90036,1b38ed7333f58a4ff6a3c27369c1c0e8cc59b489d9b0afa593ec67a530854c5c,12,12,12,True,5555.178167,462.9315139166667,3862.178167,1693.0,259,245,31,19,1.8119999999980791,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90037,37fc931dd9d9f33309fe4b6497bcc9d6be31f2cae27a8740f67986dddc917ece,14,2,13,False,4648.706302,357.5927924615384,3486.706302,1162.0,178,168,13,17,1.9069999999992433,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\repo_sync\q4\iterations\iter_076_high14_probe2_value_guard\workspace\code,v443-high14-probe2-value-guard,90037,37fc931dd9d9f33309fe4b6497bcc9d6be31f2cae27a8740f67986dddc917ece,14,2,13,False,4648.706302,357.5927924615384,3486.706302,1162.0,178,168,13,17,1.875,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90038,a252b362ce449a7a93042cf8895c003f01c3a2ad1198e7cad38d2fe23a6d8b34,14,6,14,True,4892.894988,349.4924991428571,3665.894988,1227.0,187,177,15,18,1.860000000000582,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\repo_sync\q4\iterations\iter_076_high14_probe2_value_guard\workspace\code,v443-high14-probe2-value-guard,90038,a252b362ce449a7a93042cf8895c003f01c3a2ad1198e7cad38d2fe23a6d8b34,14,6,14,True,4892.894988,349.4924991428571,3665.894988,1227.0,187,177,15,18,1.812999999994645,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
